,WS,WD,TI,P_WF,P_81,P_54,P_42,P_48,P_98,P_61,P_62,P_63,P_64,P_53,P_66,P_67,P_68,P_83,P_52,P_86,P_87,P_84,P_85,P_24,P_25,P_26,P_27,P_21,P_22,P_23,P_46,P_47,P_44,P_45,P_28,P_43,P_41,P_01,P_82,P_03,P_02,P_05,P_04,P_07,P_06,P_08,P_78,P_96,P_77,P_76,P_75,P_38,P_73,P_72,P_71,P_91,P_93,P_92,P_95,P_94,P_97,P_58,P_11,P_51,P_13,P_12,P_15,P_14,P_17,P_16,P_33,P_18,P_31,P_56,P_37,P_36,P_35,P_34,P_55,P_74,P_88,P_32,P_57,P_65,T_81,T_54,T_42,T_48,T_98,T_61,T_62,T_63,T_64,T_53,T_66,T_67,T_68,T_83,T_52,T_86,T_87,T_84,T_85,T_24,T_25,T_26,T_27,T_21,T_22,T_23,T_46,T_47,T_44,T_45,T_28,T_43,T_41,T_01,T_82,T_03,T_02,T_05,T_04,T_07,T_06,T_08,T_78,T_96,T_77,T_76,T_75,T_38,T_73,T_72,T_71,T_91,T_93,T_92,T_95,T_94,T_97,T_58,T_11,T_51,T_13,T_12,T_15,T_14,T_17,T_16,T_33,T_18,T_31,T_56,T_37,T_36,T_35,T_34,T_55,T_74,T_88,T_32,T_57,T_65,U_81,U_54,U_42,U_48,U_98,U_61,U_62,U_63,U_64,U_53,U_66,U_67,U_68,U_83,U_52,U_86,U_87,U_84,U_85,U_24,U_25,U_26,U_27,U_21,U_22,U_23,U_46,U_47,U_44,U_45,U_28,U_43,U_41,U_01,U_82,U_03,U_02,U_05,U_04,U_07,U_06,U_08,U_78,U_96,U_77,U_76,U_75,U_38,U_73,U_72,U_71,U_91,U_93,U_92,U_95,U_94,U_97,U_58,U_11,U_51,U_13,U_12,U_15,U_14,U_17,U_16,U_33,U_18,U_31,U_56,U_37,U_36,U_35,U_34,U_55,U_74,U_88,U_32,U_57,U_65
0,8.5,0.0,0.08,54140106.1073,838983.964846,658376.376382,671422.432713,626524.726938,658690.726749,838983.964846,671422.432713,656957.671542,654919.517471,652642.38139,658611.205053,652136.854647,625938.160767,656957.671542,671422.432713,655144.02414,655470.887848,654919.517471,658717.074052,653986.040804,654306.25225,654281.072458,651511.753892,838983.964846,671422.432713,652642.38139,654307.281236,651377.266362,658376.376382,655210.513383,627171.061601,652642.38139,838983.964846,838983.964846,671422.432713,652642.38139,671422.432713,654306.25225,653986.040804,650727.563211,649868.768189,627733.693519,629488.127684,658672.680564,651280.745251,655144.02414,658717.074052,626572.419771,656957.671542,671422.432713,838983.964846,838983.964846,653530.374801,674840.648218,655190.298027,658447.319656,655186.413459,630150.703132,838983.964846,838983.964846,652642.38139,671422.432713,654306.25225,653986.040804,651511.753892,654281.072458,652642.38139,627171.061601,838983.964846,654307.281236,652302.660831,658631.281265,654306.25225,653986.040804,655210.513383,654919.517471,626265.325438,671422.432713,651377.266362,654355.104799,179425.737207,153099.880385,155087.502118,148229.246787,153147.620819,179425.737207,155087.502118,152884.514961,152575.382374,152230.376288,153135.543138,152153.838032,148139.740637,152884.514961,155087.502118,152609.418455,152658.979111,152575.382374,153151.622529,152433.904789,152482.428523,152478.612582,152059.222781,179425.737207,155087.502118,152230.376288,152482.584464,152038.870632,153099.880385,152619.499217,148327.904817,152230.376288,179425.737207,179425.737207,155087.502118,152230.376288,155087.502118,152482.428523,152433.904789,151940.569692,151810.682126,148413.813239,148681.859485,153144.879939,152024.264831,152609.418455,153151.622529,148236.5256,152884.514961,155087.502118,179425.737207,179425.737207,152364.868182,155610.421638,152616.434232,153110.653893,152615.84527,148783.152704,179425.737207,179425.737207,152230.376288,155087.502118,152482.428523,152433.904789,152059.222781,152478.612582,152230.376288,148327.904817,179425.737207,152482.584464,152178.939441,153138.592249,152482.428523,152433.904789,152619.499217,152575.382374,148189.660454,155087.502118,152038.870632,152489.832154,8.5,7.85544656427,7.9060257569,7.73008353436,7.85666529178,8.5,7.9060257569,7.8499462856,7.84204441973,7.83321602733,7.85635698841,7.8312561144,7.72776047099,7.8499462856,7.9060257569,7.84291482575,7.84418206713,7.84204441973,7.85676743953,7.838425357,7.83966680775,7.83956918641,7.82883261639,8.5,7.9060257569,7.83321602733,7.8396707971,7.82831121203,7.85544656427,7.84317260267,7.73264330759,7.83321602733,8.5,8.5,7.9060257569,7.83321602733,7.9060257569,7.83966680775,7.838425357,7.82579233123,7.82246280714,7.73487158066,7.74181992162,7.85659532723,7.82793700241,7.84291482575,7.85676743953,7.73027241923,7.8499462856,7.9060257569,8.5,8.5,7.83665875275,7.91927808205,7.84309422831,7.85572160935,7.84307916795,7.7444440156,8.5,8.5,7.83321602733,7.9060257569,7.83966680775,7.838425357,7.82883261639,7.83956918641,7.83321602733,7.73264330759,8.5,7.8396707971,7.8318989403,7.85643482332,7.83966680775,7.838425357,7.84317260267,7.84204441973,7.72905618885,7.9060257569,7.82831121203,7.83985620771
1,8.5,1.0,0.08,56476579.8074,838983.964846,703810.87531,704625.928819,613706.543941,703728.764531,838983.964846,704625.928819,702751.524645,700474.61595,698961.718738,703029.084505,674688.334717,612638.839953,702751.524645,704625.928819,699697.006161,677377.038487,700474.61595,703732.448601,700062.721716,700030.447844,699473.836285,675434.243509,838983.964846,704625.928819,698961.718738,699310.509181,674895.233016,703810.87531,700442.97607,614792.748336,698961.718738,838983.964846,838983.964846,704625.928819,698961.718738,704625.928819,700030.447844,700062.721716,675600.638333,695743.209276,615904.86668,615027.95629,703674.237307,674240.758867,699697.006161,703732.448601,613664.957085,702751.524645,704625.928819,838983.964846,838983.964846,699436.609079,708043.320018,700442.799984,703765.374805,700446.513063,616118.908418,838983.964846,838983.964846,698961.718738,704625.928819,700030.447844,700062.721716,675434.243509,699473.836285,698961.718738,614792.748336,838983.964846,699310.509181,675299.564943,703099.545537,700030.447844,700062.721716,700442.97607,700474.61595,612441.65165,704625.928819,674895.233016,699986.116666,179425.737207,159989.721356,160109.811654,146248.258605,159977.625649,179425.737207,160109.811654,159829.667223,159483.633667,159253.920287,159871.875322,155587.101762,146082.682355,159829.667223,160109.811654,159365.543049,155994.77958,159483.633667,159978.168338,159421.076426,159416.175293,159331.659827,155701.320563,179425.737207,160109.811654,159253.920287,159306.864661,155618.779244,159989.721356,159478.827859,146416.800982,159253.920287,179425.737207,179425.737207,160109.811654,159253.920287,160109.811654,159416.175293,159421.076426,155726.805881,158765.788467,146589.465843,146453.310248,159969.593519,155518.586113,159365.543049,159978.168338,146241.807672,159829.667223,160109.811654,179425.737207,179425.737207,159326.008084,160613.827358,159478.801114,159983.018637,159479.365092,146622.709243,179425.737207,179425.737207,159253.920287,160109.811654,159416.175293,159421.076426,155701.320563,159331.659827,159253.920287,146416.800982,179425.737207,159306.864661,155680.694503,159882.591118,159416.175293,159421.076426,159478.827859,159483.633667,146052.113355,160109.811654,155618.779244,159409.443252,8.5,8.02938688957,8.03238279365,7.67850179128,8.02908507378,8.5,8.03238279365,8.02539015815,8.01674124441,8.01099445381,8.02644447855,7.9186875669,7.67417452755,8.02539015815,8.03238279365,8.01378746765,7.92900432478,8.01674124441,8.02909861537,8.0151766504,8.01505405702,8.01293974942,7.92157943426,8.5,8.03238279365,8.01099445381,8.01231934596,7.91948970577,8.02938688957,8.01662105927,7.68290403472,8.01099445381,8.5,8.5,8.03238279365,8.01099445381,8.03238279365,8.01505405702,8.0151766504,7.9222245423,7.99876883809,7.68741130399,7.6838573016,8.02888464726,7.91695232795,8.01378746765,8.02909861537,7.67833324522,8.02539015815,8.03238279365,8.5,8.5,8.01279834063,8.04494414838,8.0166203904,8.0292196427,8.01663449465,7.68827878698,8.5,8.5,8.01099445381,8.03238279365,8.01505405702,8.0151766504,7.92157943426,8.01293974942,8.01099445381,7.68290403472,8.5,8.01231934596,7.92105728926,8.02671212714,8.01505405702,8.0151766504,8.01662105927,8.01674124441,7.67337534931,8.03238279365,7.91948970577,8.01488566356
2,8.5,2.0,0.08,57817610.0269,838983.964846,740800.802103,736547.869396,576864.772215,740780.662541,838983.964846,736547.869396,740607.40329,737624.152296,737260.071107,727649.050254,661482.429835,576156.733055,740607.40329,736547.869396,724574.628292,663658.692114,737624.152296,740780.575126,737470.425051,737461.0862,725388.488048,663433.740672,838983.964846,736547.869396,737260.071107,724871.047997,662429.884233,740800.802103,737615.483643,577940.963399,737260.071107,838983.964846,838983.964846,736547.869396,737260.071107,736547.869396,737461.0862,737470.425051,664349.207817,722545.899913,579029.357238,577821.308689,740702.670767,661329.88442,724574.628292,740780.575126,576854.753634,740607.40329,736547.869396,838983.964846,838983.964846,737435.187927,739712.993336,737615.721671,740789.072887,737618.597262,578880.968392,838983.964846,838983.964846,737260.071107,736547.869396,737461.0862,737470.425051,663433.740672,725388.488048,737260.071107,577940.963399,838983.964846,724871.047997,662571.40162,728106.15714,737461.0862,737470.425051,737615.483643,737624.152296,575782.372477,736547.869396,662429.884233,737449.293206,179425.737207,165443.03233,164827.23602,140513.527174,165440.113516,179425.737207,164827.23602,165415.004238,164982.964728,164930.277036,163520.86861,153571.926832,140403.192957,165415.004238,164827.23602,163063.265277,153903.104151,164982.964728,165440.100847,164960.717185,164959.365707,163184.338743,153868.855,179425.737207,164827.23602,164930.277036,163107.356755,153716.063445,165443.03233,164981.710153,140681.314527,164930.277036,179425.737207,179425.737207,164827.23602,164930.277036,164827.23602,164959.365707,164960.717185,154008.260107,162761.660252,140851.107146,140662.654348,165428.810463,153548.726417,163063.265277,165440.100847,140511.965667,165415.004238,164827.23602,179425.737207,179425.737207,164955.617851,165285.414214,164981.744601,165441.332419,164982.160772,140827.951968,179425.737207,179425.737207,164930.277036,164827.23602,164959.365707,164960.717185,153868.855,163184.338743,164930.277036,140681.314527,179425.737207,163107.356755,153737.5984,163588.960718,164959.365707,164960.717185,164981.710153,164982.964728,140344.873773,164827.23602,153716.063445,164957.659084,8.5,8.16428447121,8.14917277837,7.52715744481,8.1642129105,8.5,8.14917277837,8.16359727871,8.15299707039,8.15170340235,8.11700921729,7.86748864595,7.52421536283,8.16359727871,8.14917277837,8.10570851959,7.87592595346,8.15299707039,8.1642125999,8.15245084051,8.15241765733,8.10870003578,7.87505382306,8.5,8.14917277837,8.15170340235,8.10679807383,7.87116189994,8.16428447121,8.15296626858,7.53162929166,8.15170340235,8.5,8.5,8.14917277837,8.15170340235,8.14917277837,8.15241765733,8.15245084051,7.87860306337,8.09825149306,7.53615184364,7.53113209605,8.16393578697,7.86689723167,8.10570851959,8.1642125999,7.52711581507,8.16359727871,8.14917277837,8.5,8.5,8.15232563453,8.16041922502,8.15296711435,8.16424279448,8.15297733201,7.53553525041,8.5,8.5,8.15170340235,8.14917277837,8.15241765733,8.15245084051,7.87505382306,8.10870003578,8.15170340235,7.53162929166,8.5,8.10679807383,7.87171055886,8.11868941174,8.15241765733,8.15245084051,8.15296626858,8.15299707039,7.52265979985,8.14917277837,7.87116189994,8.15237575398
3,8.5,3.0,0.08,58551097.2255,838983.964846,769790.531425,765184.959765,559652.502878,769790.330812,838983.964846,765184.959765,769746.483133,767076.827392,767069.575891,722977.84758,624398.853368,559720.965006,769746.483133,765184.959765,720489.347114,626223.64094,767076.827392,769216.830857,767117.050676,766672.410053,722216.324575,626603.621136,838983.964846,765184.959765,767069.575891,721324.656055,625530.216342,769790.531425,766569.696288,560173.199358,767069.575891,838983.964846,838983.964846,765184.959765,767069.575891,765184.959765,766672.410053,767117.050676,627792.551426,720482.362014,560746.185115,561161.49201,769697.779217,624434.278441,720429.211902,769216.830857,559653.231597,769746.483133,765184.959765,838983.964846,838983.964846,767029.754772,767896.084981,767075.764371,769791.438446,767078.121607,561710.755202,838983.964846,838983.964846,767069.575891,765184.959765,766672.410053,767117.050676,626603.621136,722216.324575,767069.575891,560173.199358,838983.964846,721324.656055,625495.592882,723834.917379,766672.410053,767117.050676,766569.696288,767076.827392,559471.595434,765184.959765,625582.39136,766610.777714,179425.737207,169636.943464,168980.97088,137793.855583,169636.914863,179425.737207,168980.97088,169630.663557,169250.274164,169249.241514,162825.852972,147904.982193,137804.710411,169630.663557,168980.97088,162456.206822,148183.29963,169250.274164,169555.160953,169256.002221,169192.687967,162712.689924,148241.287606,179425.737207,168980.97088,169249.241514,162580.237688,148077.507082,169636.943464,169178.063827,137876.424041,169249.241514,179425.737207,179425.737207,168980.97088,169249.241514,168980.97088,169192.687967,169256.002221,148422.80172,162455.169841,137967.313013,138033.209313,169623.720041,147910.382727,162447.27949,169555.160953,137793.971121,169630.663557,168980.97088,179425.737207,179425.737207,169243.570842,169366.961138,169250.122784,169637.072778,169250.458467,138120.3847,179425.737207,179425.737207,169249.241514,168980.97088,169192.687967,169256.002221,148241.287606,162712.689924,169249.241514,137876.424041,179425.737207,162580.237688,148072.225742,162953.261947,169192.687967,169256.002221,169178.063827,169250.274164,137765.17437,168980.97088,148085.465854,169183.912826,8.5,8.26644608616,8.25055548865,7.45429372422,8.26644539399,8.5,8.25055548865,8.2662941064,8.2570829969,8.25705797706,8.09983920941,7.72166412787,7.45458597517,8.2662941064,8.25055548865,8.09069219191,7.72889109966,8.2570829969,8.26446664789,8.25722177924,8.25568763632,8.09704006818,7.73039599054,8.5,8.25055548865,8.25705797706,8.09376254919,7.72614482931,8.26644608616,8.25533324315,7.45651647193,8.25705797706,8.5,8.5,8.25055548865,8.25705797706,8.25055548865,8.25568763632,8.25722177924,7.7351046842,8.09066651668,7.45896243196,7.46073529291,8.26612606335,7.72180442694,8.09047115204,8.26446664789,7.45429683497,8.2662941064,8.25055548865,8.5,8.5,8.2569205823,8.25990968022,8.25707932916,8.26644921565,8.25708746233,7.46307998612,8.5,8.5,8.25705797706,8.25055548865,8.25568763632,8.25722177924,7.73039599054,8.09704006818,8.25705797706,7.45651647193,8.5,8.09376254919,7.72600770498,8.10298955339,8.25568763632,8.25722177924,8.25533324315,8.2570829969,7.45352146702,8.25055548865,7.72635146563,8.25547498634
4,8.5,4.0,0.08,59074345.8116,838983.964846,792035.625966,788981.828184,570427.338924,792034.864083,838983.964846,788981.828184,791956.836342,789910.814514,789873.148213,694206.455301,599967.438965,570914.601972,791956.836342,788981.828184,692673.089465,601668.958332,789910.814514,782023.919098,789953.328657,780809.632918,694723.964993,600965.199999,838983.964846,788981.828184,789873.148213,693526.152641,600343.14552,792035.625966,780340.676011,570270.057664,789873.148213,838983.964846,838983.964846,788981.828184,789873.148213,788981.828184,780809.632918,789953.328657,601707.105963,693968.85198,570441.806757,572293.056711,791938.222748,600003.673065,692290.657163,782023.919098,570428.017295,791956.836342,788981.828184,838983.964846,838983.964846,789829.763593,791103.413804,789909.229587,792036.49497,789911.184858,572462.82142,838983.964846,838983.964846,789873.148213,788981.828184,780809.632918,789953.328657,600965.199999,694723.964993,789873.148213,570270.057664,838983.964846,693526.152641,600307.644555,695403.129729,780809.632918,789953.328657,780340.676011,789910.814514,570658.047175,788981.828184,600691.825592,780383.989111,179425.737207,172823.094701,172384.228362,139507.540223,172822.987789,179425.737207,172384.228362,172812.038682,172517.782726,172512.366666,158532.985193,144124.868401,139585.289608,172812.038682,172384.228362,158300.867111,144386.989325,172517.782726,171385.600993,172523.895964,171211.62301,158611.363612,144278.545433,179425.737207,172384.228362,172512.366666,158429.981042,144182.72573,172823.094701,171144.456738,139482.448545,172512.366666,179425.737207,179425.737207,172384.228362,172512.366666,172384.228362,171211.62301,172523.895964,144392.868764,158497.005998,139509.848446,139801.884163,172809.426814,144130.447799,158243.001974,171385.600993,139507.648451,172812.038682,172384.228362,179425.737207,179425.737207,172506.128472,172689.311854,172517.554827,172823.216644,172517.835978,139828.277504,179425.737207,179425.737207,172512.366666,172384.228362,171211.62301,172523.895964,144278.545433,158611.363612,172512.366666,139482.448545,179425.737207,158429.981042,144177.25822,158714.254862,171211.62301,172523.895964,171144.456738,172517.782726,139544.350108,172384.228362,144236.431572,171150.65969,8.5,8.34318979315,8.33266179077,7.5002893149,8.34318723001,8.5,8.33266179077,8.34292472793,8.33586707102,8.33573711104,7.99293142678,7.62281900719,7.50236934207,8.34292472793,8.33266179077,7.98710688542,7.62971504122,8.33586707102,8.3086549267,8.33601375751,8.30446527677,7.99489720463,7.62686280133,8.5,8.33266179077,8.33573711104,7.9903472744,7.6243416964,8.34318979315,8.30284723541,7.49961791309,8.33573711104,8.5,8.5,8.33266179077,8.33573711104,8.33266179077,8.30446527677,8.33601375751,7.62986964855,7.99202888262,7.50035107514,7.50816080937,8.3428621078,7.62296585922,7.98565420355,8.3086549267,7.50029221073,8.34292472793,8.33266179077,8.5,8.5,8.33558742114,8.3399818947,8.33586160255,8.34319271667,8.33586834882,7.50886622472,8.5,8.5,8.33573711104,8.33266179077,8.30446527677,8.33601375751,7.62686280133,7.99489720463,8.33573711104,7.49961791309,8.5,7.9903472744,7.62419781566,7.99747703457,8.30446527677,8.33601375751,8.30284723541,8.33586707102,7.50127416165,8.33266179077,7.62575485084,8.30299667854
5,8.5,5.0,0.08,59409281.399,838983.964846,809625.732783,807610.236432,592329.611917,809624.89496,838983.964846,807610.236432,809540.510613,807985.659639,807917.29928,654365.958511,596629.083449,592412.444967,809540.510613,807610.236432,653748.635297,597733.886455,807985.659639,771697.121111,808006.613793,771928.299323,655265.959256,596676.540963,838983.964846,807610.236432,807917.29928,654125.252528,596329.060872,809625.732783,771007.361214,591800.602945,807917.29928,838983.964846,838983.964846,807610.236432,807917.29928,807610.236432,771928.299323,808006.613793,597130.065703,654996.400463,591991.620499,593399.536875,809535.913258,596645.592632,652971.142522,771697.121111,592329.818258,809540.510613,807610.236432,838983.964846,838983.964846,807896.072327,809249.731703,807984.556107,809625.992714,807985.718989,593593.239278,838983.964846,838983.964846,807917.29928,807610.236432,771928.299323,808006.613793,596676.540963,655265.959256,807917.29928,591800.602945,838983.964846,654125.252528,596312.761302,655502.303282,771928.299323,808006.613793,771007.361214,807985.659639,592321.132028,807610.236432,597057.342884,771028.004872,179425.737207,175300.368855,175015.613387,142934.33434,175300.250436,179425.737207,175015.613387,175288.323657,175068.636543,175058.981015,152491.477065,143611.064632,142947.356896,175288.323657,175015.613387,152397.934214,143781.152046,175068.636543,169908.876342,175071.596258,169941.863806,152627.905897,143618.543374,179425.737207,175015.613387,175058.981015,152454.999494,143563.789178,175300.368855,169810.47186,142851.18058,175058.981015,179425.737207,179425.737207,175015.613387,175058.981015,175015.613387,169941.863806,175071.596258,143688.302553,152587.037702,142881.203393,143102.588139,175287.673884,143613.666262,152280.162131,169908.876342,142934.366779,175288.323657,175015.613387,179425.737207,179425.737207,175055.982878,175247.228476,175068.480673,175300.405593,175068.644926,143133.059987,179425.737207,179425.737207,175058.981015,175015.613387,169941.863806,175071.596258,143618.543374,152627.905897,175058.981015,142851.18058,179425.737207,152454.999494,143561.221031,152663.742899,169941.863806,175071.596258,169810.47186,175068.636543,142933.001212,175015.613387,143677.12201,169813.416564,8.5,8.40236669188,8.3955861291,7.59141776936,8.40236387326,8.5,8.3955861291,8.40207998618,8.39684913343,8.3966191545,7.83989828724,7.60928316217,7.59176196165,8.40207998618,8.3955861291,7.83750494254,7.61376671285,8.39684913343,8.27302438992,8.39691962771,8.27382202378,7.84338756476,7.60948036016,8.5,8.3955861291,8.3966191545,7.83896507693,7.6080364924,8.40236669188,8.2706445123,7.58921960314,8.3966191545,8.5,8.5,8.3955861291,8.3966191545,8.3955861291,8.27382202378,8.39691962771,7.61131950682,7.84234249292,7.59001332944,7.59586357846,8.40206451969,7.60935176201,7.83449062497,8.27302438992,7.59141862676,8.40207998618,8.3955861291,8.5,8.5,8.39654774247,8.40110174345,8.39684542091,8.40236756634,8.3968493331,7.59666846098,8.5,8.5,8.3966191545,8.3955861291,8.27382202378,8.39691962771,7.60948036016,7.84338756476,8.3966191545,7.58921960314,8.5,7.83896507693,7.60796876356,7.84430386389,8.27382202378,8.39691962771,8.2706445123,8.39684913343,7.59138253327,8.3955861291,7.61102477081,8.27071573908
6,8.5,6.0,0.08,59751495.4182,838983.964846,822648.857374,821370.411094,612710.794773,822662.930266,838983.964846,821370.411094,822589.554772,821473.558233,821418.920934,634165.133725,612359.672941,612259.944856,822589.554772,821370.411094,634141.341572,612802.257541,821473.558233,743786.129172,821489.985531,744863.327156,634221.229835,611302.404193,838983.964846,821370.411094,821418.920934,633686.719715,611405.287551,822648.857374,743761.476608,611757.179879,821418.920934,838983.964846,838983.964846,821370.411094,821418.920934,821370.411094,744863.327156,821489.985531,611277.898601,633737.130823,611729.819759,613172.707338,822588.745575,612366.403731,633202.924216,743776.065208,612710.842558,822589.554772,821370.411094,838983.964846,838983.964846,821410.243249,822545.309018,821487.563389,822663.465743,821488.11288,613132.594424,838983.964846,838983.964846,821418.920934,821370.411094,744863.327156,821489.985531,611302.404193,634221.229835,821418.920934,611757.179879,838983.964846,633693.271512,611398.604314,634642.107194,744863.327156,821489.985531,743761.476608,821473.558233,612728.848665,821370.411094,612321.128812,743769.659675,179425.737207,177145.971097,176964.359509,146093.837912,177147.970768,179425.737207,176964.359509,177137.544689,176979.008728,176971.248923,149397.615495,146039.405605,146023.947226,177137.544689,176964.359509,149393.970019,146108.018516,176979.008728,165875.982294,176981.341831,166032.344637,149406.210817,145875.56541,179425.737207,176964.359509,176971.248923,149324.320682,145891.504706,177145.971097,165872.404686,145946.028582,176971.248923,179425.737207,179425.737207,176964.359509,176971.248923,176964.359509,166032.344637,176981.341831,145871.768989,149332.042996,145941.788906,146165.461033,177137.429711,146040.448943,149250.219866,165874.521796,146093.845321,177137.544689,176964.359509,179425.737207,179425.737207,176970.0165,177131.257867,176980.997823,177148.046856,176981.075865,146159.240513,179425.737207,179425.737207,176971.248923,176964.359509,166032.344637,176981.341831,145875.56541,149406.210817,176971.248923,145946.028582,179425.737207,149325.324319,145890.469273,149470.707685,166032.344637,176981.341831,165872.404686,176979.008728,146096.636975,176964.359509,146033.430964,165873.592218,8.5,8.44617928113,8.44187831316,7.67446615096,8.44622662537,8.5,8.44187831316,8.44597977444,8.4422253223,8.44204151069,7.76034294933,7.67304310039,7.67263891559,8.44597977444,8.44187831316,7.7602487218,7.67483683752,8.4422253223,8.17489205633,8.44228058726,8.17871959986,7.76056511491,7.66875812932,8.5,8.44187831316,8.44204151069,7.7584482167,7.66917510203,8.44617928113,8.17480445984,7.67060127532,8.44204151069,8.5,8.5,8.44187831316,8.44204151069,8.44187831316,8.17871959986,8.44228058726,7.66865881138,7.75864786714,7.67049038835,7.67633822179,8.44597705213,7.6730703794,7.75653217097,8.17485629664,7.67446634463,8.44597977444,8.44187831316,8.5,8.5,8.44201231709,8.44583092222,8.44227243865,8.44622842682,8.44227428726,7.67617564943,8.5,8.5,8.44204151069,8.44187831316,8.17871959986,8.44228058726,7.66875812932,7.76056511491,8.44204151069,7.67060127532,8.5,7.75847416473,7.66914801575,7.76223197677,8.17871959986,8.44228058726,8.17480445984,8.4422253223,7.67453932101,8.44187831316,7.67288688611,8.17483353624
7,8.5,7.0,0.08,60110520.326,838983.964846,828575.709246,830981.152854,632551.016426,831747.050231,838983.964846,830981.152854,831694.017608,827834.76041,830951.436374,635628.535709,633504.500147,631753.786844,831694.017608,830981.152854,635874.828346,633364.735764,827834.76041,708401.456065,828087.142073,709826.034974,635427.185175,632659.427755,838983.964846,830981.152854,830951.436374,635111.152898,632792.344601,828575.709246,708666.096878,631711.133405,830951.436374,838983.964846,838983.964846,830981.152854,830951.436374,830981.152854,709826.034974,828087.142073,632771.608565,635088.251165,631902.651793,632101.22579,831693.938805,633506.437386,635045.831229,708168.476606,632551.022846,831694.017608,830981.152854,838983.964846,838983.964846,830948.866665,831722.008863,831006.090153,831747.230367,831006.273738,632115.94328,838983.964846,838983.964846,830951.436374,830981.152854,709826.034974,828087.142073,632659.427755,635427.185175,830951.436374,631711.133405,838983.964846,635317.372279,632790.413195,635692.099747,709826.034974,828087.142073,708666.096878,827834.76041,633621.87038,830981.152854,633628.133653,708668.382911,179425.737207,177972.267215,178307.645543,149150.399399,178414.497696,179425.737207,178307.645543,178407.097945,177869.025041,178303.50038,149621.926846,149296.408737,149028.372999,178407.097945,178307.645543,149659.695466,149275.001759,177869.025041,160666.693605,177904.187937,160877.069885,149591.053607,149166.997062,179425.737207,178307.645543,178303.50038,149542.602609,149187.347768,177972.267215,160705.764206,149021.845754,178303.50038,179425.737207,179425.737207,178307.645543,178303.50038,178307.645543,160877.069885,177904.187937,149184.172811,149539.091846,149051.154896,149081.54687,178407.08695,149296.705465,149532.589114,160632.301346,149150.400382,178407.097945,178307.645543,179425.737207,179425.737207,178303.141933,178411.003603,178311.124094,178414.522831,178311.149703,149083.799523,179425.737207,179425.737207,178303.50038,178307.645543,160877.069885,177904.187937,149166.997062,149591.053607,178303.50038,149021.845754,179425.737207,149574.217262,149187.052043,149631.673838,160877.069885,177904.187937,160705.764206,177869.025041,149314.386918,178307.645543,149315.346326,160706.101728,8.5,8.46572644366,8.47364737779,7.75395032567,8.47616941682,8.5,8.47364737779,8.47599478462,8.46328655818,8.47354952379,7.76613867318,7.75772654602,7.75079294133,8.47599478462,8.47364737779,7.76711410176,7.7571730168,8.46328655818,8.04626055428,8.46411763089,8.05149689978,7.76534123536,7.75437968284,8.5,8.47364737779,8.47354952379,7.76408960674,7.75490609277,8.46572644366,8.04723329838,7.75062401471,8.47354952379,8.5,8.5,8.47364737779,8.47354952379,8.47364737779,8.05149689978,8.46411763089,7.75482396883,7.76399890567,7.75138251285,7.75216895436,8.47599452513,7.75773421835,7.76383090383,8.04540418828,7.7539503511,8.47599478462,8.47364737779,8.5,8.5,8.47354106194,8.47608695759,8.47372949433,8.47617001,8.47373009886,7.75222724217,8.5,8.5,8.47354952379,8.47364737779,8.05149689978,8.46411763089,7.75437968284,7.76534123536,8.47354952379,7.75062401471,8.5,7.76490632737,7.75489844354,7.76639041509,8.05149689978,8.46411763089,8.04723329838,8.46328655818,7.75819138444,8.47364737779,7.75821618979,8.04724170118
