,WS,WD,TI,a1,a2,a3,a4,b1,b2,P_WF,P_T00,P_T01,P_T02,P_T03,P_T04,P_T05,P_T06,P_T07,P_T08,P_T09,P_T10,P_T11,P_T12,P_T13,P_T14,P_T15,P_T16,P_T17,P_T18,P_T19,P_T20,P_T21,P_T22,P_T23,P_T24,P_T25,P_T26,P_T27,P_T28,P_T29,P_T30,P_T31,P_T32,P_T33,P_T34,P_T35,P_T36,P_T37,P_T38,P_T39,P_T40,P_T41,P_T42,P_T43,P_T44,P_T45,P_T46,P_T47,P_T48,P_T49,P_T50,P_T51,P_T52,P_T53,P_T54,P_T55,P_T56,P_T57,P_T58,P_T59,P_T60,P_T61,P_T62,P_T63,P_T64,P_T65,P_T66,P_T67,P_T68,P_T69,P_T70,P_T71,P_T72,P_T73,P_T74,P_T75,P_T76,P_T77,P_T78,P_T79
210,8.0,270.0,0.07,0.37169319946124324,0.87925083829448214,-0.15519319456750427,0.12655962282715194,11.968240850283657,1.0590281597794686,12023592.677916814,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,278339.1800579112,278339.1800579112,278339.1800579112,278339.1800579112,278339.1800579112,278486.61343889136,278486.61343889136,278486.61343889136,147889.58579493465,147889.58579493465,147889.58579493465,147889.58579493465,147889.58579493465,147915.15966776863,147915.15966776863,147915.15966776863,92188.169255318528,92188.169255318528,92188.169255318528,92188.169255318528,92188.169255318528,92409.426611561008,92325.608262603186,92325.608262603186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111730.10096664022,111730.10096664022,111730.10096664022,111809.77000781542,111809.77000781542,111777.80750511325,111752.5002082079,111832.14380242783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99571.29941163148,99571.29941163148,99641.636473075574,99596.793013001588,99667.116448149405,99652.553148570529,99641.988099415641,99667.463786979148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83958.124641995499,84024.959610468417,83982.890281083761,84034.630620927346,83992.562106968355,84048.978421490174,84044.062917258212,84053.73027811764
211,8.0,270.0,0.07,0.55490766318472273,0.95163288954262848,-0.10469299786135458,0.13923410931165078,19.053154696057319,0.97859957519879992,28884640.674854852,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,514437.41599834058,514437.41599834058,514437.41599834058,514437.41599834058,514437.41599834058,514612.43360800727,514612.43360800727,514612.43360800727,425149.66660471039,425149.66660471039,425149.66660471039,425149.66660471039,425149.66660471039,425184.41380387626,425184.41380387626,425184.41380387626,371350.78058711533,371350.78058711533,371350.78058711533,371350.78058711533,371350.78058711533,371571.27808570175,371544.96986461623,371544.96986461623,329615.05835747637,329615.05835747637,329615.05835747637,329801.69761826756,329801.69761826756,329695.93923514668,329683.43459360796,329683.43459360796,295524.32906199567,295524.32906199567,295524.32906199567,295592.57069697813,295592.57069697813,295565.08812583401,295557.41684468737,295746.80845431908,271017.57791393949,271017.57791393949,271154.53310461406,271042.67548433406,271042.67548433406,271171.20958986698,271167.43065555883,271082.37289247633,253128.73885435372,253128.73885435372,253182.25123725552,253143.33913695827,253280.31572513157,253192.25983628508,253189.50729589665,253300.33085929108,237409.9367739567,237409.9367739567,237438.88975210895,237419.01845904818,237473.82414794969,237445.01264430551,237579.49257724319,237485.21198663843,223399.34503502841,223535.30291717834,223417.15075643448,223541.14325743375,223435.46583606326,223556.79131322415,223474.89132485009,223578.17290613637
212,8.0,270.0,0.07,0.2915325590735337,0.72603797008126592,-0.1632855354984194,0.12607342979326552,18.894690400867887,1.0503123034596753,9461502.9367166497,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,227816.84475933673,227816.84475933673,227816.84475933673,227816.84475933673,227816.84475933673,227936.5266645152,227936.5266645152,227936.5266645152,94086.578846063945,94086.578846063945,94086.578846063945,94086.578846063945,94086.578846063945,94112.648888604279,94112.648888604279,94112.648888604279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81946.909323852393,81946.909323852393,81946.909323852393,82024.062195524675,82024.062195524675,82117.121601877021,82025.31647136189,82025.31647136189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89680.261749680591,89680.261749680591,89732.98800304551,89698.013851007418,89750.731002174303,89775.687549961556,89745.696419279149,89798.387981071588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,8.0,270.0,0.07,0.56267385359998412,0.89864252627448493,-0.10264490945353275,0.13890158923789631,15.019930707236147,0.97385133491261489,24768400.661167409,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,470311.02804666531,470311.02804666531,470311.02804666531,470311.02804666531,470311.02804666531,470519.1112372998,470519.1112372998,470519.1112372998,374735.51398840343,374735.51398840343,374735.51398840343,374735.51398840343,374735.51398840343,374775.20880388666,374775.20880388666,374775.20880388666,310108.66660107259,310108.66660107259,310108.66660107259,310108.66660107259,310108.66660107259,310373.63436443044,310334.12888541073,310334.12888541073,266764.30166018603,266764.30166018603,266764.30166018603,266920.08015055559,266920.08015055559,266832.41459358193,266819.29143409105,266819.29143409105,238253.21771832477,238253.21771832477,238253.21771832477,238308.54950510888,238308.54950510888,238285.88913228852,238278.10339449864,238435.12856796995,214517.01709527388,214517.01709527388,214673.97060481666,214544.047404577,214544.047404577,214691.41762330968,214686.2491287461,214587.57704398088,194238.31070332459,194238.31070332459,194298.46484985956,194253.23723157658,194409.38563563486,194308.10725985054,194304.4439560016,194430.04441807454,176576.74535613036,176576.74535613036,176608.23658533298,176585.436155862,176646.77904763984,176613.43751141056,176765.69302993038,176657.59868260511,160963.21218231673,161116.83592261944,160981.85622733331,161121.94822734295,161001.18732231954,161137.96679698033,161044.37349262458,161160.47285254832
214,8.0,270.0,0.07,0.31552386120292208,0.97978894950728579,-0.10490210172934571,0.11522473883794367,11.372799241892702,0.94520645743666165,9522884.1577596366,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,229048.67104875005,229048.67104875005,229048.67104875005,229048.67104875005,229048.67104875005,229169.37312434084,229169.37312434084,229169.37312434084,95384.104555521757,95384.104555521757,95384.104555521757,95384.104555521757,95384.104555521757,95410.058222124731,95410.058222124731,95410.058222124731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84217.768327191676,84217.768327191676,84217.768327191676,84295.114736212068,84295.114736212068,84386.340357989451,84295.979648458801,84295.979648458801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92553.233064336673,92553.233064336673,92605.912838088887,92570.372366402255,92623.04304488207,92646.584598706278,92617.735457801988,92670.380338241652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,8.0,270.0,0.07,0.48591020756100423,0.9786533509016907,-0.16473356564071451,0.17249532753914645,14.674694157084952,0.97969940301651504,21196231.462262265,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,432726.260486788,432726.260486788,432726.260486788,432726.260486788,432726.260486788,432905.00929110625,432905.00929110625,432905.00929110625,322272.04882340448,322272.04882340448,322272.04882340448,322272.04882340448,322272.04882340448,322315.7494833793,322315.7494833793,322315.7494833793,256959.11724995539,256959.11724995539,256959.11724995539,256959.11724995539,256959.11724995539,257180.18215247276,257139.78476029978,257139.78476029978,216577.1372443735,216577.1372443735,216577.1372443735,216750.62189834536,216750.62189834536,216653.92723911419,216635.87830911626,216635.87830911626,184647.38844814361,184647.38844814361,184647.38844814361,184707.80022617884,184707.80022617884,184682.35389432561,184672.00581659403,184845.70788579391,158408.68318483274,158408.68318483274,158581.29258617602,158436.91616504476,158436.91616504476,158598.61063458992,158591.96951765864,158482.68767813806,141877.61912677711,141877.61912677711,141922.04797704093,141887.65163617529,142004.30348655142,141927.84913561886,141924.74140382998,142018.08197383047,128917.67592925664,128917.67592925664,128939.79869261369,128922.98322383678,128967.27745281754,128942.23095180195,129055.23737962746,128973.60059599529,117634.09605597594,117747.78717291466,117646.44833416314,117750.48132788439,117659.3138231326,117760.6034394298,117690.01233006886,117775.57624546489
216,8.0,270.0,0.07,0.32458840945823947,0.95798836836542178,-0.11298232766408953,0.14933751843336265,15.03790099803609,1.024293699340058,12183507.183412947,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,294784.03169759852,294784.03169759852,294784.03169759852,294784.03169759852,294784.03169759852,294993.08392294514,294993.08392294514,294993.08392294514,164269.1062418794,164269.1062418794,164269.1062418794,164269.1062418794,164269.1062418794,164306.4122134076,164306.4122134076,164306.4122134076,107341.13131065661,107341.13131065661,107341.13131065661,107341.13131065661,107341.13131065661,107555.9394580255,107480.61373166731,107480.61373166731,70803.454505378075,70803.454505378075,70803.454505378075,70937.026785334325,70937.026785334325,70876.609694091676,70845.712389987457,70845.712389987457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100802.32854159997,100802.32854159997,100881.41233906639,100830.98918951141,100830.98918951141,100896.47745456995,100884.97537988229,100884.97537988229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95651.954986533208,95651.954986533208,95678.659554098311,95659.586020944364,95728.726325588766,95678.129972525581,95742.292795979345,95742.292795979345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,8.0,270.0,0.07,0.39078216558301865,0.85278412142393423,-0.091733173337950863,0.13543551796133757,20.403378533514573,1.0199741967172822,18233700.60378043,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,397697.91514424898,397697.91514424898,397697.91514424898,397697.91514424898,397697.91514424898,397893.36608834082,397893.36608834082,397893.36608834082,273668.05190835602,273668.05190835602,273668.05190835602,273668.05190835602,273668.05190835602,273701.59480668465,273701.59480668465,273701.59480668465,212825.83109735276,212825.83109735276,212825.83109735276,212825.83109735276,212825.83109735276,213074.17438045196,213019.71550618613,213019.71550618613,168242.51308139786,168242.51308139786,168242.51308139786,168428.65802503526,168428.65802503526,168327.56986332071,168303.81674002943,168303.81674002943,140023.8698143838,140023.8698143838,140023.8698143838,140067.60709609144,140067.60709609144,140049.06817642113,140040.08055870433,140166.56498699618,120889.06273537547,120889.06273537547,121014.06822738812,120908.37389276958,120908.37389276958,121025.45122382918,121019.93672764818,120939.81050802494,105011.25841191852,105011.25841191852,105057.22754589922,105020.5117019313,105143.62833871008,105061.92348435381,105058.31267097782,105156.11508988275,91520.509237789956,91520.509237789956,91542.528237945255,91524.863341008546,91571.385763392755,91543.6723169709,91662.294227518782,91576.140321384519,79844.74585413585,79963.81102664629,79856.406115628793,79965.529594431791,79869.429186645386,79974.610277628468,79900.575876911389,79989.485925863701
218,8.0,270.0,0.07,0.28479931366354372,0.73455215078091518,-0.15883870620471041,0.1050347347862538,17.862729720543562,1.009759584864995,8715637.0528776906,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,203883.49861531379,203883.49861531379,203883.49861531379,203883.49861531379,203883.49861531379,203979.51871509635,203979.51871509635,203979.51871509635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109359.74319540983,109359.74319540983,109359.74319540983,109359.74319540983,109359.74319540983,109544.61598872373,109440.02455668082,109440.02455668082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87095.437648361389,87095.437648361389,87145.434999443401,87145.434999443401,87145.434999443401,87191.534445487137,87159.625509489066,87159.625509489066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,8.0,270.0,0.07,0.4835032974197257,0.63877358531000183,-0.14477761452490781,0.17011431532161464,16.23864803939356,1.0347402611960803,17011788.938427027,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,385395.00111868029,385395.00111868029,385395.00111868029,385395.00111868029,385395.00111868029,385595.00315057993,385595.00315057993,385595.00315057993,260738.60495942098,260738.60495942098,260738.60495942098,260738.60495942098,260738.60495942098,260772.68410142392,260772.68410142392,260772.68410142392,197712.53673992737,197712.53673992737,197712.53673992737,197712.53673992737,197712.53673992737,197969.68505663518,197909.84663852397,197909.84663852397,152472.88537788694,152472.88537788694,152472.88537788694,152602.21293981036,152602.21293981036,152533.01212288704,152515.2829010335,152515.2829010335,128161.68844811781,128161.68844811781,128161.68844811781,128206.0508849066,128206.0508849066,128187.37149300822,128177.6662707174,128306.12258355125,108557.02101213057,108557.02101213057,108683.80923458026,108576.47138031738,108576.47138031738,108695.20380682897,108689.28145268079,108608.69398149863,92277.894304779242,92277.894304779242,92325.072258783912,92287.073228606212,92411.806632064254,92329.560987773191,92325.710439691,92424.591543307164,78449.739913838741,78449.739913838741,78472.368915845043,78453.924248640949,78501.562788312585,78473.202679147449,78593.154365391616,78506.369820905093,0.0,66612.323568811815,0.0,66613.832788762491,0.0,66623.065603282317,0.0,66638.278463283757
220,8.0,270.0,0.07,0.32047684791368203,0.7126059316698421,-0.16242042322626463,0.18039083749508245,14.864729570126553,0.96428076109964023,9277805.228694018,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,223442.88162843077,223442.88162843077,223442.88162843077,223442.88162843077,223442.88162843077,223558.78954037657,223558.78954037657,223558.78954037657,89176.714787648569,89176.714787648569,89176.714787648569,89176.714787648569,89176.714787648569,89202.686717243574,89202.686717243574,89202.686717243574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75323.597171694477,75323.597171694477,75323.597171694477,75400.179315806876,75400.179315806876,75497.68875710624,75401.65045209261,75401.65045209261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82626.08961501735,82626.08961501735,82678.855276769173,82643.921296855347,82696.677901716714,82723.176277587132,82691.739863758412,82744.471368872546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,8.0,270.0,0.07,0.59726157356811926,0.95410318004296168,-0.075759901988682321,0.095927178266921057,16.11131709295806,1.0126473709575814,28727238.371069785,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,512872.28488233592,512872.28488233592,512872.28488233592,512872.28488233592,512872.28488233592,513048.56255805719,513048.56255805719,513048.56255805719,423343.73077586282,423343.73077586282,423343.73077586282,423343.73077586282,423343.73077586282,423378.68057887,423378.68057887,423378.68057887,369137.71485117875,369137.71485117875,369137.71485117875,369137.71485117875,369137.71485117875,369359.87860373186,369333.14254476689,369333.14254476689,327109.92678489414,327109.92678489414,327109.92678489414,327297.75313877559,327297.75313877559,327191.34721568483,327178.65167032473,327178.65167032473,292797.28105934313,292797.28105934313,292797.28105934313,292865.90115465166,292865.90115465166,292838.25125468092,292830.47067281348,293021.02337672043,268930.57570752146,268930.57570752146,269068.34243915899,268955.77888549509,268955.77888549509,269085.07394411083,269081.24480312754,268995.6548088842,250945.15303006815,250945.15303006815,250998.93165043477,250959.78897203985,251097.54826173981,251008.94730893878,251006.16110896069,251117.61018095285,235147.14291839255,235147.14291839255,235176.20124838481,235156.22796352475,235211.29787701624,235182.3069414229,235317.51869518484,235222.6814521898,221070.64136139071,221207.32867370066,221088.48563971423,221213.15616234642,221106.85763988318,221228.82562514918,221146.43991355228,221250.26686679188
222,8.0,270.0,0.07,0.42439439017546154,0.93271226411687613,-0.15068836259307447,0.1679296677592946,17.829039326504994,0.93108336437084971,18418389.677502461,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,400058.9676048368,400058.9676048368,400058.9676048368,400058.9676048368,400058.9676048368,400253.46425189596,400253.46425189596,400253.46425189596,276155.7559356502,276155.7559356502,276155.7559356502,276155.7559356502,276155.7559356502,276189.18678328511,276189.18678328511,276189.18678328511,215737.48766227392,215737.48766227392,215737.48766227392,215737.48766227392,215737.48766227392,215984.10337786004,215930.6459604179,215930.6459604179,171421.42523051734,171421.42523051734,171421.42523051734,171606.87833238035,171606.87833238035,171505.90727684199,171482.56564877875,171482.56564877875,142315.31614620774,142315.31614620774,142315.31614620774,142358.89714615964,142358.89714615964,142340.40963610099,142331.56021580938,142457.62154836569,123259.34847788507,123259.34847788507,123383.97270604814,123278.60040967932,123278.60040967932,123395.34069478362,123389.90677736407,123309.90755391495,107450.92329804026,107450.92329804026,107496.65983380063,107460.16556962271,107582.93463710339,107501.38503424168,107497.82266961646,107595.387078453,94019.255386123405,94019.255386123405,94041.161658855388,94023.621735629407,94069.928698474192,94042.356511673453,94160.688840720526,94074.69322423666,82393.237082308377,82512.008956255479,82404.84476399298,82513.750825077223,82417.839741737727,82522.816263743793,82448.891666207928,82537.633537989022
223,8.0,270.0,0.07,0.37438034082225458,0.65147635107675073,-0.15153002544973665,0.17355543354237635,17.724983530442085,1.0231278202285228,12344070.487491153,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,298649.95393572922,298649.95393572922,298649.95393572922,298649.95393572922,298649.95393572922,298859.60034688504,298859.60034688504,298859.60034688504,168653.61830735218,168653.61830735218,168653.61830735218,168653.61830735218,168653.61830735218,168690.72573689243,168690.72573689243,168690.72573689243,110744.21729245239,110744.21729245239,110744.21729245239,110744.21729245239,110744.21729245239,110957.45411416798,110883.95741507263,110883.95741507263,73973.372618523252,73973.372618523252,73973.372618523252,74107.162706633957,74107.162706633957,74047.410416964252,74016.688876264539,74016.688876264539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103486.33482002417,103486.33482002417,103565.2864644517,103515.77868984154,103515.77868984154,103581.81133972788,103569.95884602565,103569.95884602565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98213.071758219143,98213.071758219143,98240.361831609203,98221.486617536633,98290.518485354347,98241.090731611708,98304.730331908024,98304.730331908024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,8.0,270.0,0.07,0.6195126000749297,0.84629433759621209,-0.17082664143857518,0.12598964439386637,18.974532418515068,1.0840662601081834,29679449.624650814,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,522279.28787336807,522279.28787336807,522279.28787336807,522279.28787336807,522279.28787336807,522447.89929898654,522447.89929898654,522447.89929898654,434219.8516232,434219.8516232,434219.8516232,434219.8516232,434219.8516232,434253.55046001379,434253.55046001379,434253.55046001379,382488.83717768395,382488.83717768395,382488.83717768395,382488.83717768395,382488.83717768395,382700.88102913834,382676.67169811961,382676.67169811961,342245.62146587606,342245.62146587606,342245.62146587606,342426.16982810578,342426.16982810578,342323.73640064214,342312.1736049403,342312.1736049403,309295.30169875902,309295.30169875902,309295.30169875902,309361.5798234762,309361.5798234762,309334.95297125942,309327.82438806747,309511.24257785431,281571.10580938798,281571.10580938798,281703.87568948534,281595.64102936065,281595.64102936065,281720.24727647041,281716.71926688147,281634.3946320843,264190.9570949091,264190.9570949091,264243.10296055907,264205.35844143294,264338.28450072097,264253.05522815016,264250.47154653631,264358.0378327301,248887.32552246231,248887.32552246231,248915.7360737655,248896.37659758161,248949.82090371876,248921.9289699705,249052.61118709884,248961.21196998208,235221.73902856163,235353.90976101498,235239.34431866085,235359.80461229885,235257.35407397497,235375.33509131207,235295.96182686009,235396.39771312944
225,8.0,270.0,0.07,0.43334290349279436,0.68703532634175124,-0.15294968251779334,0.11465647749111008,19.306719475611473,1.0664641628179874,16062397.751791051,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,368542.19050070154,368542.19050070154,368542.19050070154,368542.19050070154,368542.19050070154,368747.23938314535,368747.23938314535,368747.23938314535,242875.34437304907,242875.34437304907,242875.34437304907,242875.34437304907,242875.34437304907,242910.18142429518,242910.18142429518,242910.18142429518,176796.71310433798,176796.71310433798,176796.71310433798,176796.71310433798,176796.71310433798,177065.6433287593,176997.83094839609,176997.83094839609,137000.56437696127,137000.56437696127,137000.56437696127,137132.32375913626,137132.32375913626,137063.24777514825,137043.36350278585,137043.36350278585,112008.56967695741,112008.56967695741,112008.56967695741,112053.56346220488,112053.56346220488,112034.68526123081,112024.00844260475,112154.55349041354,92020.649857861979,92020.649857861979,92149.184404204512,92039.888841377324,92039.888841377324,92160.244005097033,92153.865454811224,92072.091317173617,75532.823516621022,75532.823516621022,75580.476017683541,75541.527901807145,75667.701653613258,75584.358994934562,75580.305082224848,75679.943362205944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113598.23766500287,113669.58629827329,113613.96120796658,113671.2680213532,113632.23441115985,113683.43804758924,113681.14205320444,113704.59852612538
226,8.0,270.0,0.07,0.33307952904218363,0.83467185747804207,-0.097468201963568521,0.099196353728878486,19.018466897874085,1.0442312726043628,12643973.633695487,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,305134.69294772274,305134.69294772274,305134.69294772274,305134.69294772274,305134.69294772274,305345.1219565713,305345.1219565713,305345.1219565713,175446.27162568577,175446.27162568577,175446.27162568577,175446.27162568577,175446.27162568577,175483.27539455134,175483.27539455134,175483.27539455134,116138.55216359413,116138.55216359413,116138.55216359413,116138.55216359413,116138.55216359413,116349.29911855074,116278.64438100666,116278.64438100666,79964.074501314069,79964.074501314069,79964.074501314069,80098.250028525217,80098.250028525217,80035.873357969263,80006.6726231965,80006.6726231965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109844.44266451034,109844.44266451034,109922.831452129,109873.20921555042,109873.20921555042,109938.2274195308,109927.08475717549,109927.08475717549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104682.12803528293,104682.12803528293,104708.87961876468,104690.12650497627,104758.67449450622,104709.04318159386,104772.57953873451,104772.57953873451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,8.0,270.0,0.07,0.45146397941566663,0.74055650915790205,-0.084009052184111463,0.16284284871497651,12.945138996374775,0.91382002054907041,13947661.324460462,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,335175.35263328522,335175.35263328522,335175.35263328522,335175.35263328522,335175.35263328522,335386.06195980398,335386.06195980398,335386.06195980398,207485.55763308809,207485.55763308809,207485.55763308809,207485.55763308809,207485.55763308809,207521.64704366511,207521.64704366511,207521.64704366511,141448.49381808453,141448.49381808453,141448.49381808453,141448.49381808453,141448.49381808453,141646.95431552589,141588.65959984361,141588.65959984361,106810.53234680569,106810.53234680569,106810.53234680569,106944.87777085969,106944.87777085969,106877.64758507015,106853.24144911524,106853.24144911524,80787.352213022852,80787.352213022852,80787.352213022852,80833.112830594386,80833.112830594386,80813.651855434655,80801.144069254631,80933.636734034852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115321.40478264081,115321.40478264081,115397.08904107742,115333.03478261108,115408.7091517229,115401.40332933766,115395.64321248977,115426.18456513069,67106.43223915124,67106.43223915124,67142.697451381275,67111.080894668761,67147.34174429602,67142.234740312808,67250.547834407727,67153.407879933802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,8.0,270.0,0.07,0.55580137824352371,0.72531214557949897,-0.078946250493843934,0.087750001171068043,13.073010153595785,1.0356482671669971,19455535.211946782,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,412878.43615107075,412878.43615107075,412878.43615107075,412878.43615107075,412878.43615107075,413067.30968452222,413067.30968452222,413067.30968452222,292925.0986115862,292925.0986115862,292925.0986115862,292925.0986115862,292925.0986115862,292970.51414296974,292970.51414296974,292970.51414296974,231964.28897341422,231964.28897341422,231964.28897341422,231964.28897341422,231964.28897341422,232201.08257756213,232153.02484719723,232153.02484719723,189139.82017561648,189139.82017561648,189139.82017561648,189321.03912581556,189321.03912581556,189221.5070372324,189200.29969157692,189200.29969157692,155542.86942009229,155542.86942009229,155542.86942009229,155605.60545018665,155605.60545018665,155579.14148618522,155567.19587334374,155748.02108707093,136331.66245110723,136331.66245110723,136453.98621044174,136351.23411011114,136351.23411011114,136465.76607951341,136460.62662641198,136383.07970708123,120680.00064481221,120680.00064481221,120725.44701402029,120689.78207612774,120810.52979345793,120730.77300208402,120727.33505004208,120823.90471371738,107305.09673791529,107305.09673791529,107327.36062927413,107310.02838835206,107356.09085118599,107329.19226959985,107445.78705399347,107361.7961687854,95674.482408238735,95791.695898612656,95686.622973686404,95793.970792005159,95699.964296352802,95803.653234549041,95731.079009369496,95819.067753902724
229,8.0,270.0,0.07,0.33450572018374258,0.91035095863302218,-0.098354223387576892,0.15734436272183311,15.631725855285151,0.93149901039693872,12467849.998313611,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,287408.77315067279,287408.77315067279,287408.77315067279,287408.77315067279,287408.77315067279,287616.42196297226,287616.42196297226,287616.42196297226,156356.28272271901,156356.28272271901,156356.28272271901,156356.28272271901,156356.28272271901,156393.75563535225,156393.75563535225,156393.75563535225,101094.16110175295,101094.16110175295,101094.16110175295,101094.16110175295,101094.16110175295,101311.78698942029,101233.01982030469,101233.01982030469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121217.32765365331,121217.32765365331,121217.32765365331,121296.34092085229,121296.34092085229,121263.40767209949,121239.78988815099,121318.77780451506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109253.64176157091,109253.64176157091,109323.43457211296,109278.83695419102,109348.61618060406,109334.07171100013,109324.12550826097,109349.30279920282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93852.661269057833,93919.062091781496,93877.152897427688,93928.710267802002,93886.801823059868,93942.985561768364,93938.283721978514,93947.928146886727
